transaction_id,customer_id,merchant_id,merchant_category,payment_method,location_type,hour,day_of_week,amount,failed_attempts_24h,txn_count_1h,txn_count_24h,account_age_days,previous_chargebacks,device_changed,ip_location_mismatch,is_fraud
TXN0024077,10776,531,fuel,credit_card,different_state,17,0,65.9,0,0,5,527,1,1,0,0
TXN0024078,12732,855,electronics,debit_card,same_city,18,1,232.24,0,1,6,541,0,0,0,0
TXN0024079,10731,536,gaming,upi,same_city,23,5,113.45,0,1,6,683,0,0,0,0
TXN0024080,11228,625,fuel,debit_card,international,12,1,107.78,1,2,6,1496,0,1,0,0
TXN0024081,12071,637,grocery,credit_card,same_city,13,0,140.4,0,2,4,2415,0,1,0,0
TXN0024082,12540,599,fuel,credit_card,same_state,11,4,73.7,0,2,3,2232,0,1,0,0
TXN0024083,12042,741,restaurant,debit_card,same_city,6,3,420.94,0,0,7,2070,0,1,0,0
TXN0024084,10969,744,grocery,credit_card,same_city,6,2,71.79,0,2,7,649,0,0,0,0
TXN0024085,10102,526,grocery,credit_card,same_city,3,4,86.18,0,2,5,1581,0,0,0,0
TXN0024086,11083,708,grocery,upi,same_city,15,2,56.07,0,1,2,2472,0,0,0,0
TXN0024087,11109,890,electronics,upi,same_state,3,0,50.0,0,1,7,1588,0,0,0,0
TXN0024088,10766,598,fashion,net_banking,same_city,14,1,338.77,0,0,9,1868,0,0,0,0
TXN0024089,10371,636,restaurant,upi,same_city,2,1,50.0,1,0,5,2303,0,0,0,0
TXN0024090,10678,686,crypto,upi,same_city,11,1,300.79,0,0,5,578,0,0,0,0
TXN0024091,12643,535,fuel,credit_card,same_city,11,4,50.0,0,0,9,505,0,0,0,0
TXN0024092,11993,617,fashion,wallet,same_state,16,5,144.41,0,2,10,630,1,0,0,0
TXN0024093,10201,657,fashion,wallet,same_city,3,3,206.14,0,2,6,1062,0,0,0,0
TXN0024094,11625,774,grocery,upi,same_city,10,0,50.0,1,2,3,2201,0,0,0,0
TXN0024095,10088,668,electronics,upi,different_state,0,1,192.02,1,0,3,2366,0,0,0,0
TXN0024096,12484,554,fuel,upi,same_city,7,4,138.88,0,1,2,990,0,0,0,1
TXN0024097,12167,583,grocery,credit_card,same_city,22,6,50.0,0,3,4,2322,0,0,0,0
TXN0024098,12203,505,grocery,credit_card,different_state,13,5,108.07,0,1,7,1684,0,0,0,0
TXN0024099,11996,878,grocery,debit_card,same_city,10,1,61.44,1,1,6,1433,0,0,0,0
TXN0024100,10398,862,jewelry,credit_card,same_city,21,4,757.96,0,1,10,1370,0,1,0,0
TXN0024101,11723,843,fuel,wallet,international,8,2,50.0,1,0,6,1355,0,0,0,0
TXN0024102,10187,755,travel,debit_card,international,9,0,148.01,0,5,12,788,0,0,0,0
TXN0024103,11075,697,fuel,credit_card,same_state,8,2,1036.25,0,2,3,1998,0,0,0,0
TXN0024104,10651,651,grocery,wallet,different_state,3,5,63.9,1,0,6,2233,0,0,0,0
TXN0024105,11554,817,fuel,credit_card,international,21,3,50.0,0,2,10,276,1,0,1,0
TXN0024106,11503,669,grocery,upi,same_city,16,4,50.0,0,0,4,2022,0,0,0,0
TXN0024107,10586,747,gaming,debit_card,different_state,7,3,193.14,0,1,2,180,0,0,0,0
TXN0024108,10229,748,restaurant,debit_card,same_city,5,0,90.35,1,0,4,2325,0,0,0,0
TXN0024109,11153,649,electronics,credit_card,same_state,11,6,329.65,0,3,8,151,0,0,0,0
TXN0024110,10054,709,crypto,debit_card,same_state,19,3,336.02,0,2,8,360,1,0,0,0
TXN0024111,10270,899,electronics,credit_card,same_city,8,5,110.61,0,0,6,37,1,0,0,0
TXN0024112,11123,727,electronics,debit_card,same_city,7,0,697.65,1,0,3,1832,0,0,0,0
TXN0024113,10969,743,travel,upi,same_city,19,3,307.83,0,0,1,663,0,0,0,0
TXN0024114,11552,640,crypto,credit_card,same_city,19,5,1305.69,0,1,3,2005,0,0,0,0
TXN0024115,11377,619,restaurant,debit_card,same_city,3,2,1042.13,0,1,5,2256,0,0,0,0
TXN0024116,11175,792,gaming,wallet,different_state,0,6,586.73,0,0,7,2248,0,0,0,0
TXN0024117,12377,679,restaurant,wallet,same_city,10,3,453.36,0,0,5,2173,1,0,0,0
TXN0024118,10115,624,fashion,credit_card,same_state,2,3,134.22,0,3,9,770,0,0,0,1
TXN0024119,10322,741,crypto,net_banking,same_city,8,3,171.63,0,2,7,2098,0,0,0,0
TXN0024120,12610,711,travel,credit_card,international,10,1,1241.66,1,2,5,942,0,0,0,0
TXN0024121,11595,516,gaming,credit_card,international,2,4,678.74,0,1,8,2299,0,0,0,0
TXN0024122,12276,515,fashion,upi,same_city,15,6,171.48,0,1,7,714,0,0,0,0
TXN0024123,10359,884,gaming,upi,same_city,5,6,125.52,0,1,9,843,0,0,0,0
TXN0024124,10027,840,fuel,wallet,same_city,20,2,85.29,0,1,3,1095,0,0,0,0
TXN0024125,11254,880,grocery,debit_card,same_city,8,1,70.13,0,0,12,95,0,0,0,0
TXN0024126,11418,756,fashion,credit_card,same_city,17,2,132.7,0,1,9,1222,0,0,0,0
TXN0024127,12916,785,travel,upi,same_city,19,6,689.63,1,1,8,2008,0,0,1,0
TXN0024128,11735,779,gaming,wallet,same_city,18,4,199.4,0,0,3,2068,0,0,0,0
TXN0024129,11867,545,grocery,net_banking,same_city,13,4,114.69,1,2,7,408,0,0,0,0
TXN0024130,11294,757,restaurant,debit_card,same_city,23,2,58.12,0,1,4,1286,0,0,0,0
TXN0024131,11874,642,fashion,debit_card,same_city,2,1,57.83,1,0,4,1278,0,0,0,0
TXN0024132,12075,784,grocery,upi,different_state,12,2,70.35,0,0,6,548,0,0,0,0
TXN0024133,11542,854,travel,net_banking,same_city,6,1,181.06,0,1,8,339,0,0,0,0
TXN0024134,10743,817,fuel,upi,same_city,11,5,143.33,0,2,7,2227,0,0,1,0
TXN0024135,11111,512,fuel,credit_card,same_city,0,3,123.08,0,0,4,1682,0,1,0,0
TXN0024136,11721,820,restaurant,net_banking,different_state,8,6,50.0,1,1,7,2132,0,0,0,0
TXN0024137,11778,544,crypto,credit_card,same_state,0,1,561.98,0,1,5,2472,0,0,0,1
TXN0024138,10579,546,grocery,debit_card,same_city,10,1,50.0,0,1,6,563,0,1,0,0
TXN0024139,12498,515,grocery,upi,same_city,3,4,165.81,0,3,7,192,0,0,0,0
TXN0024140,10432,881,gaming,credit_card,same_state,18,1,497.1,0,1,7,1715,0,0,0,0
TXN0024141,10373,606,jewelry,debit_card,same_city,23,2,1841.38,0,1,4,1915,0,0,0,0
TXN0024142,12482,502,gaming,net_banking,same_city,5,5,123.4,0,2,5,1245,0,0,0,0
TXN0024143,11210,603,travel,debit_card,same_city,22,1,231.17,0,1,5,638,1,0,1,0
TXN0024144,11774,594,restaurant,net_banking,same_state,1,6,50.0,0,3,6,490,0,0,0,0
TXN0024145,12041,632,crypto,credit_card,same_city,21,6,131.3,0,2,7,219,0,0,1,0
TXN0024146,12265,847,electronics,debit_card,same_city,2,2,958.25,1,2,7,2311,0,0,0,0
TXN0024147,11131,770,fashion,debit_card,same_city,6,2,93.44,0,0,3,1932,0,1,0,0
TXN0024148,11842,700,grocery,debit_card,same_city,12,4,68.85,0,2,8,1803,0,0,0,0
TXN0024149,11573,753,restaurant,upi,same_city,7,4,472.96,0,0,3,1858,0,0,0,0
TXN0024150,11930,682,electronics,net_banking,different_state,23,5,1485.25,1,1,7,88,0,1,0,0
TXN0024151,10947,649,fashion,debit_card,same_state,16,6,50.0,0,4,7,678,0,0,0,0
TXN0024152,10348,536,fashion,credit_card,same_city,8,5,338.36,0,0,2,2434,0,0,0,0
TXN0024153,10787,825,grocery,credit_card,same_city,20,3,79.89,1,0,1,1763,0,0,0,0
TXN0024154,11545,638,fuel,credit_card,same_state,5,0,50.0,0,2,8,1844,0,0,0,0
TXN0024155,10025,599,fashion,upi,same_city,1,5,484.45,0,1,6,1382,0,0,0,0
TXN0024156,11071,735,restaurant,wallet,same_city,8,2,125.64,0,3,5,1229,0,0,1,0
TXN0024157,10858,583,gaming,upi,same_city,16,5,50.0,1,3,10,859,0,0,0,0
TXN0024158,10369,846,fashion,net_banking,same_city,11,6,371.07,0,0,7,260,0,0,0,0
TXN0024159,11635,532,fuel,wallet,same_city,5,3,50.0,1,2,8,2194,0,0,0,0
TXN0024160,11210,620,restaurant,upi,same_city,10,2,262.5,1,3,11,1270,0,0,0,0
TXN0024161,11547,529,electronics,debit_card,same_city,0,1,385.74,2,1,3,2332,0,0,0,0
TXN0024162,10883,533,grocery,debit_card,same_state,2,0,57.46,1,2,5,944,0,0,0,0
TXN0024163,11914,632,grocery,upi,same_city,9,2,50.0,1,0,3,1213,0,0,0,0
TXN0024164,10278,707,restaurant,wallet,international,20,1,297.06,0,3,9,680,0,0,0,0
TXN0024165,12388,639,gaming,debit_card,same_city,19,2,92.28,0,1,4,933,0,0,0,0
TXN0024166,11351,575,grocery,credit_card,same_city,9,6,93.61,0,0,5,760,0,0,0,0
TXN0024167,11702,574,grocery,wallet,international,18,6,50.0,0,2,6,1669,0,0,0,0
TXN0024168,11657,807,restaurant,credit_card,same_city,10,0,203.21,0,0,3,2456,1,0,0,0
TXN0024169,11928,806,fuel,wallet,same_city,16,5,136.41,0,2,6,1103,0,0,0,0
TXN0024170,10606,557,electronics,debit_card,same_city,19,4,162.46,0,0,4,297,0,0,0,0
TXN0024171,11048,597,fashion,credit_card,same_city,7,0,79.8,0,1,5,1502,0,0,0,0
TXN0024172,12576,624,grocery,upi,same_state,14,5,982.16,0,2,10,1063,0,0,1,0
TXN0024173,12473,848,fuel,debit_card,same_state,12,6,294.71,0,1,2,1786,1,0,0,0
TXN0024174,10028,633,restaurant,upi,same_city,7,3,168.91,0,2,5,817,0,0,1,0
TXN0024175,10955,725,fashion,upi,different_state,22,6,301.83,0,1,6,1955,0,0,0,0
TXN0024176,10322,699,electronics,debit_card,same_city,18,3,341.1,1,0,3,2070,0,0,0,0
TXN0024177,11876,536,crypto,wallet,same_state,0,2,103.03,0,3,11,2226,0,0,0,0
TXN0024178,12360,637,crypto,upi,different_state,20,1,809.42,1,0,5,2360,0,0,0,0
TXN0024179,10583,707,grocery,wallet,same_state,23,1,50.0,0,3,8,828,0,0,0,0
TXN0024180,11293,693,fashion,credit_card,same_city,8,5,58.38,0,2,6,1476,0,0,0,0
TXN0024181,12809,555,electronics,credit_card,same_city,6,5,596.26,1,2,4,1906,0,0,0,0
TXN0024182,12342,838,travel,debit_card,same_state,23,0,200.94,0,0,4,322,0,0,0,0
TXN0024183,10655,826,electronics,credit_card,same_city,0,5,490.33,0,0,6,1560,0,0,0,0
TXN0024184,10785,821,travel,debit_card,same_city,17,0,132.38,0,0,3,1261,0,0,0,1
TXN0024185,10222,800,travel,credit_card,same_state,16,1,755.7,0,0,5,1680,0,0,0,0
TXN0024186,12122,586,grocery,upi,international,3,5,73.87,1,1,3,1312,0,0,0,1
TXN0024187,12149,594,grocery,upi,international,2,3,93.72,0,0,5,1521,0,0,0,0
TXN0024188,12932,695,travel,credit_card,same_state,2,1,601.69,0,1,4,1742,0,0,0,0
TXN0024189,12220,691,restaurant,credit_card,same_state,20,1,52.85,0,2,8,1717,0,0,1,0
TXN0024190,11027,643,gaming,debit_card,same_state,0,2,301.69,0,1,3,1857,1,0,0,0
TXN0024191,11683,509,fuel,credit_card,same_city,6,4,209.91,1,1,8,1936,0,1,0,0
TXN0024192,12442,740,electronics,credit_card,same_city,2,0,701.15,0,0,7,1562,0,0,0,0
TXN0024193,11649,648,fuel,upi,same_city,16,5,50.0,0,1,6,563,0,0,0,0
TXN0024194,10832,639,gaming,credit_card,same_city,1,2,50.0,1,0,1,612,0,0,0,0
TXN0024195,11003,512,restaurant,wallet,same_city,18,0,111.77,0,0,6,72,0,1,0,0
TXN0024196,10166,753,fuel,credit_card,different_state,15,1,71.71,1,1,3,680,0,0,0,0
TXN0024197,12347,580,grocery,credit_card,different_state,11,0,177.59,0,1,10,1925,0,0,0,0
TXN0024198,12016,709,restaurant,debit_card,same_city,3,3,194.8,0,1,6,1252,0,0,0,0
TXN0024199,10117,872,gaming,credit_card,same_city,15,2,89.21,0,1,7,2300,0,0,0,0
TXN0024200,12559,893,crypto,credit_card,same_city,12,0,2123.41,0,2,4,512,0,0,0,0
TXN0024201,12659,877,grocery,wallet,same_state,19,0,231.06,1,1,7,1901,0,0,0,0
TXN0024202,11809,719,fashion,wallet,same_city,8,1,50.0,0,0,4,529,0,0,0,0
TXN0024203,12206,896,fuel,debit_card,same_city,20,3,50.0,0,4,9,2100,0,0,0,0
TXN0024204,11407,558,grocery,credit_card,same_city,0,4,736.48,1,0,10,1505,0,0,0,0
TXN0024205,11250,627,grocery,debit_card,same_city,0,3,50.0,0,2,3,100,0,0,0,0
TXN0024206,10462,804,restaurant,credit_card,same_state,0,1,280.08,0,0,6,1894,0,0,0,0
TXN0024207,11733,761,grocery,net_banking,same_city,23,6,112.27,2,1,7,87,0,0,1,0
TXN0024208,11671,767,fashion,credit_card,same_city,4,6,197.32,1,0,3,1911,0,0,1,0
TXN0024209,12151,528,restaurant,credit_card,same_city,1,6,849.47,1,0,7,163,0,1,1,0
TXN0024210,10981,832,grocery,credit_card,same_city,16,4,91.5,0,2,6,2244,0,0,0,0
TXN0024211,12297,879,crypto,wallet,same_city,17,1,109.09,0,1,5,1157,0,0,0,0
TXN0024212,11036,781,fashion,net_banking,same_city,11,2,54.38,0,1,5,862,0,0,0,0
TXN0024213,12614,567,fuel,debit_card,same_city,14,5,207.64,1,2,7,1933,0,1,0,0
TXN0024214,11879,706,electronics,debit_card,same_city,2,3,1154.92,0,0,4,425,0,1,0,0
TXN0024215,10596,771,grocery,net_banking,same_city,13,0,50.0,0,2,10,2454,0,1,1,0
TXN0024216,10620,808,fuel,credit_card,same_city,20,0,434.56,0,1,7,835,0,0,0,1
TXN0024217,12602,674,electronics,credit_card,same_city,1,0,334.83,0,0,3,542,0,0,0,0
TXN0024218,11411,717,gaming,debit_card,same_city,1,4,154.68,0,1,3,1819,0,0,0,0
TXN0024219,10070,659,fuel,upi,same_city,9,2,50.0,0,0,3,923,0,0,0,0
TXN0024220,10955,825,fashion,credit_card,same_city,23,2,50.0,1,1,4,2114,0,0,0,1
TXN0024221,11803,743,gaming,debit_card,different_state,15,2,98.42,0,1,4,858,0,0,0,0
TXN0024222,10437,752,fashion,net_banking,same_state,10,5,277.15,0,1,7,470,0,0,0,0
TXN0024223,11067,688,fashion,upi,same_state,18,5,514.16,0,1,11,2044,0,0,0,0
TXN0024224,11925,760,fashion,net_banking,same_city,0,2,124.01,0,0,2,27,0,0,0,0
TXN0024225,11037,885,gaming,credit_card,same_city,11,5,75.84,1,2,8,922,0,0,1,0
TXN0024226,11402,629,fuel,debit_card,same_city,0,3,74.64,0,1,6,409,0,0,0,0
TXN0024227,12361,502,electronics,wallet,same_city,6,4,237.31,0,2,5,2128,0,0,0,0
TXN0024228,11438,850,restaurant,upi,different_state,16,3,278.83,1,0,2,2386,0,0,0,0
TXN0024229,10484,542,fashion,debit_card,same_city,18,3,150.13,0,1,4,917,0,0,0,0
TXN0024230,10168,632,travel,upi,same_city,22,2,205.36,0,3,7,20,0,0,0,0
TXN0024231,12935,677,travel,credit_card,same_city,13,2,231.47,0,1,5,1583,0,0,0,0
TXN0024232,10802,765,grocery,credit_card,same_city,13,6,50.0,1,0,2,1904,0,0,0,0
TXN0024233,10245,523,fashion,credit_card,different_state,18,0,162.01,1,1,9,154,0,0,1,0
TXN0024234,12313,521,crypto,wallet,same_state,15,5,111.37,0,0,11,1546,0,0,0,0
TXN0024235,10848,844,travel,upi,international,6,2,680.23,0,0,8,2059,0,0,0,1
TXN0024236,12290,502,grocery,debit_card,international,23,3,86.41,0,0,6,625,0,0,0,0
TXN0024237,12025,899,electronics,wallet,same_city,10,3,242.0,0,1,5,1520,0,1,1,0
TXN0024238,11693,657,fuel,wallet,same_state,0,6,50.0,0,2,9,986,0,0,0,0
TXN0024239,11350,867,fuel,upi,same_state,20,5,50.0,1,0,4,2462,0,0,0,0
TXN0024240,10529,503,fuel,upi,same_city,10,5,281.67,1,2,3,1769,0,0,0,0
TXN0024241,11618,606,fuel,upi,different_state,2,1,50.0,0,1,7,54,0,0,0,0
TXN0024242,10846,795,crypto,credit_card,same_city,19,6,280.71,0,3,7,921,0,0,0,0
TXN0024243,12389,771,gaming,debit_card,same_state,5,5,86.68,1,1,6,1574,0,0,1,0
TXN0024244,11788,731,travel,debit_card,same_city,6,4,417.88,0,1,7,1090,0,0,1,1
TXN0024245,11702,860,gaming,credit_card,same_city,22,3,71.25,0,0,7,2343,0,0,0,0
TXN0024246,10759,737,restaurant,credit_card,same_city,3,4,50.0,0,0,5,767,0,0,0,0
TXN0024247,11403,571,electronics,wallet,same_state,10,2,55.06,0,3,13,623,0,0,0,0
TXN0024248,10797,587,restaurant,debit_card,different_state,17,2,923.17,0,1,4,1582,0,0,0,0
TXN0024249,10531,515,fuel,net_banking,same_state,13,5,50.0,0,1,5,1755,0,0,0,0
TXN0024250,11917,873,restaurant,credit_card,international,11,0,83.37,0,0,5,2369,0,1,0,0
TXN0024251,10863,590,jewelry,debit_card,international,14,4,384.05,0,1,7,517,0,0,0,0
TXN0024252,10041,519,grocery,wallet,same_city,21,6,191.65,1,3,7,1815,0,0,0,0
TXN0024253,10598,711,fuel,credit_card,same_city,5,5,126.5,0,2,4,1879,0,0,0,0
TXN0024254,10305,583,fashion,debit_card,same_state,12,4,125.18,0,4,9,1796,1,0,0,0
TXN0024255,10808,838,grocery,credit_card,same_city,2,2,50.0,0,1,5,638,0,0,0,0
TXN0024256,12909,625,fashion,credit_card,same_city,2,4,508.74,0,1,5,303,0,0,1,0
TXN0024257,11263,550,travel,net_banking,same_city,22,5,226.58,0,3,6,433,0,1,0,0
TXN0024258,10678,517,fuel,wallet,same_city,13,2,52.8,0,0,3,591,0,1,0,0
TXN0024259,10730,836,fuel,upi,same_state,17,0,64.58,0,1,5,2493,0,0,0,0
TXN0024260,12488,852,travel,credit_card,same_city,9,2,147.33,0,0,3,1609,1,0,0,0
TXN0024261,12025,616,fuel,credit_card,same_city,0,2,57.71,0,1,3,1209,0,0,0,0
TXN0024262,10932,623,grocery,credit_card,same_city,22,0,68.31,0,0,3,1932,0,0,0,0
TXN0024263,10902,527,gaming,credit_card,same_city,22,1,172.08,0,1,10,1787,0,0,0,0
TXN0024264,10132,844,fashion,credit_card,same_state,0,5,151.97,0,3,9,210,0,0,0,0
TXN0024265,12766,640,electronics,debit_card,same_city,19,6,106.25,0,1,4,1592,1,0,1,0
TXN0024266,12098,505,grocery,wallet,same_city,7,0,85.64,0,1,6,417,0,0,0,0
TXN0024267,12665,656,fashion,debit_card,same_city,7,4,1210.0,0,0,7,1686,0,1,0,0
TXN0024268,10391,605,fashion,credit_card,same_city,14,0,87.27,0,0,5,1768,0,0,1,0
TXN0024269,12743,618,electronics,wallet,same_city,11,5,169.58,0,1,4,2217,0,0,0,0
TXN0024270,12570,636,electronics,debit_card,different_state,22,3,1286.48,0,1,5,2011,0,0,0,0
TXN0024271,10507,528,jewelry,wallet,same_city,2,0,109.67,0,2,11,1206,0,0,0,0
TXN0024272,11685,665,fashion,credit_card,same_state,19,6,93.41,0,2,5,703,0,0,0,0
TXN0024273,12401,564,fuel,net_banking,same_city,4,2,58.95,0,1,5,972,0,1,0,0
TXN0024274,12914,555,fashion,credit_card,different_state,20,3,123.58,0,0,7,1066,0,0,0,0
TXN0024275,11418,785,fuel,debit_card,same_state,0,1,122.99,0,3,9,653,1,0,0,0
TXN0024276,10955,869,grocery,debit_card,same_state,2,4,50.0,0,0,2,1184,0,0,0,0
TXN0024277,10095,595,jewelry,credit_card,same_city,21,4,363.84,1,1,6,1194,0,0,0,0
TXN0024278,10105,876,crypto,credit_card,different_state,12,5,142.91,0,2,10,2259,1,0,0,0
TXN0024279,10677,714,fashion,upi,same_city,2,0,123.62,0,4,8,828,0,0,0,0
TXN0024280,12560,730,crypto,upi,same_city,18,3,349.89,0,0,7,1085,0,0,0,0
TXN0024281,10855,557,gaming,credit_card,different_state,4,2,133.24,0,2,6,731,0,1,0,0
TXN0024282,11962,893,jewelry,debit_card,international,12,5,1898.88,0,3,8,1039,0,0,0,0
TXN0024283,10789,683,restaurant,credit_card,same_state,4,0,92.42,0,0,4,242,0,0,0,0
TXN0024284,10514,781,crypto,credit_card,same_city,7,5,199.42,0,3,5,269,0,0,0,0
TXN0024285,12945,770,jewelry,upi,different_state,4,0,583.71,0,1,5,1920,0,1,0,0
TXN0024286,11084,708,travel,debit_card,same_city,13,0,764.94,0,2,5,556,0,0,1,0
TXN0024287,11007,662,fashion,upi,different_state,5,4,171.95,0,4,6,786,0,0,1,0
TXN0024288,11317,588,fuel,debit_card,same_city,17,3,127.41,0,1,6,1665,0,0,0,0
TXN0024289,12784,770,jewelry,upi,same_city,3,1,270.76,1,1,9,316,0,0,0,0
TXN0024290,12349,596,jewelry,wallet,same_state,14,0,1416.64,1,0,6,29,0,0,0,0
TXN0024291,12693,574,grocery,debit_card,same_city,13,3,50.0,3,3,7,635,0,0,0,0
TXN0024292,12278,587,fuel,debit_card,same_city,15,0,108.2,0,1,3,2162,0,0,0,0
TXN0024293,11432,505,grocery,net_banking,same_city,0,2,151.95,0,2,4,1934,0,1,0,0
TXN0024294,12785,655,grocery,credit_card,same_city,9,3,85.63,0,2,8,628,0,0,0,0
TXN0024295,10296,562,electronics,debit_card,same_state,16,5,495.72,0,1,9,1713,1,0,0,0
TXN0024296,10454,528,fashion,credit_card,same_city,6,2,174.13,0,2,2,1491,0,0,0,0
TXN0024297,10941,803,fuel,debit_card,same_city,17,5,283.41,0,3,8,1014,0,0,0,0
TXN0024298,10239,690,fuel,wallet,same_city,15,2,201.96,0,3,12,807,0,0,0,0
TXN0024299,11621,703,grocery,upi,different_state,8,5,108.15,1,1,10,959,0,0,1,0
TXN0024300,12598,777,electronics,upi,same_state,13,3,278.59,0,0,6,1105,1,0,0,0
TXN0024301,12185,526,electronics,credit_card,same_city,11,1,1008.85,0,2,3,144,0,1,0,0
TXN0024302,10453,584,electronics,credit_card,same_city,15,0,141.03,0,1,9,772,0,0,0,0
TXN0024303,11249,834,fashion,wallet,same_state,23,5,271.08,0,1,3,2461,0,0,0,0
TXN0024304,12490,709,fuel,credit_card,same_city,20,5,85.05,0,6,13,1396,0,1,0,0
TXN0024305,12074,637,gaming,debit_card,same_city,16,0,151.47,0,0,6,125,0,0,1,0
TXN0024306,12504,777,restaurant,credit_card,same_state,22,6,69.25,0,2,8,325,0,1,0,0
TXN0024307,10694,671,fashion,upi,same_state,15,4,139.06,0,0,9,67,0,0,0,0
TXN0024308,10709,839,electronics,wallet,same_city,20,2,151.65,0,0,4,1824,0,0,0,0
TXN0024309,12014,838,grocery,debit_card,same_city,3,0,98.75,0,1,8,885,0,0,0,0
TXN0024310,10848,655,restaurant,credit_card,different_state,22,4,125.24,0,3,10,1911,0,0,0,0
TXN0024311,10948,728,gaming,wallet,same_city,5,2,310.88,0,1,5,2234,0,0,0,0
TXN0024312,10106,805,fuel,debit_card,same_city,23,5,80.82,2,2,6,1279,0,0,1,0
TXN0024313,12491,678,grocery,debit_card,same_state,5,3,86.97,0,0,6,2110,0,0,0,0
TXN0024314,11724,746,grocery,wallet,different_state,8,1,50.0,1,1,3,970,0,1,0,0
TXN0024315,12083,884,grocery,credit_card,same_city,6,6,53.48,0,2,11,2171,0,0,0,0
TXN0024316,10596,661,gaming,credit_card,different_state,3,1,161.11,0,1,5,2388,0,0,0,0
TXN0024317,10154,662,fashion,debit_card,different_state,3,5,119.98,0,1,7,1923,0,0,0,0
TXN0024318,10795,717,restaurant,credit_card,international,17,1,88.67,1,2,7,603,0,0,0,0
TXN0024319,10271,816,fuel,credit_card,same_state,11,3,154.74,1,0,4,1433,0,0,0,0
TXN0024320,11570,785,gaming,credit_card,same_state,13,5,50.0,1,2,4,2445,0,0,0,0
TXN0024321,11443,575,grocery,wallet,different_state,3,6,74.28,0,1,6,1424,0,0,0,0
TXN0024322,11207,703,travel,upi,same_state,19,6,580.71,0,2,5,360,0,0,0,1
TXN0024323,11634,715,electronics,net_banking,same_city,10,4,61.45,0,1,7,1733,0,0,0,0
TXN0024324,11260,722,crypto,net_banking,same_city,11,2,141.07,1,1,5,1271,0,0,1,0
TXN0024325,11938,692,fashion,wallet,same_city,21,0,378.38,0,2,5,2265,0,1,0,0
TXN0024326,11532,792,grocery,upi,same_state,4,2,50.0,0,1,5,1842,0,0,0,0
TXN0024327,10121,691,restaurant,credit_card,same_city,11,6,256.31,0,2,9,1462,0,0,0,0
TXN0024328,11440,884,crypto,wallet,same_city,3,4,222.74,0,1,3,626,0,0,0,0
TXN0024329,11398,898,fuel,upi,same_city,18,2,74.68,0,1,5,2185,0,0,0,0
TXN0024330,11503,768,crypto,net_banking,different_state,21,5,1700.96,1,2,5,719,0,0,0,0
TXN0024331,10149,800,restaurant,credit_card,same_city,3,5,263.57,1,0,4,959,0,0,0,1
TXN0024332,10706,759,restaurant,debit_card,different_state,21,3,570.23,0,2,5,475,0,0,1,0
TXN0024333,11615,691,travel,debit_card,different_state,0,6,638.59,0,2,3,497,0,0,1,0
TXN0024334,11513,770,travel,debit_card,same_city,0,0,420.38,0,2,6,1624,0,0,0,0
TXN0024335,12200,603,grocery,debit_card,same_state,6,5,214.09,0,0,5,2089,0,0,0,0
TXN0024336,12598,703,grocery,upi,international,2,2,229.33,1,0,6,505,0,0,0,0
TXN0024337,10844,683,restaurant,upi,same_city,0,6,50.0,1,2,9,1672,1,0,0,0
TXN0024338,12327,716,gaming,debit_card,same_city,8,2,50.0,1,2,12,764,0,0,0,0
TXN0024339,12469,590,grocery,credit_card,different_state,7,6,53.2,0,0,7,1011,0,0,0,0
TXN0024340,11976,697,travel,upi,same_city,9,3,126.33,1,1,3,396,0,0,0,0
TXN0024341,11835,898,fuel,net_banking,same_city,17,4,133.39,0,1,2,22,0,0,0,0
TXN0024342,10803,538,fuel,credit_card,same_city,13,4,54.36,0,2,6,2018,0,0,1,0
TXN0024343,10354,696,travel,debit_card,same_city,2,4,755.34,0,1,10,2038,0,0,0,0
TXN0024344,11605,578,fuel,upi,same_city,7,0,63.68,0,2,7,1551,0,0,0,0
TXN0024345,10377,716,fuel,net_banking,same_city,14,3,192.5,0,1,7,1872,0,0,0,0
TXN0024346,12127,815,restaurant,debit_card,international,7,4,78.6,0,1,4,1493,0,0,0,0
TXN0024347,11580,593,grocery,wallet,same_city,1,2,184.78,0,0,6,2310,0,0,0,0
TXN0024348,10987,671,electronics,net_banking,same_city,11,1,50.0,0,1,2,504,0,0,0,0
TXN0024349,10232,542,travel,debit_card,same_state,4,3,126.82,0,0,3,2306,0,0,0,0
TXN0024350,10153,631,electronics,upi,different_state,21,4,190.47,0,0,4,2003,0,0,0,0
TXN0024351,10906,576,fashion,credit_card,same_city,5,4,215.81,0,1,6,443,1,0,0,0
TXN0024352,11620,731,grocery,wallet,same_city,8,1,160.55,0,0,1,143,0,0,1,0
TXN0024353,12418,538,restaurant,net_banking,same_city,21,0,95.6,0,1,4,153,0,1,0,0
TXN0024354,10322,553,travel,wallet,same_city,16,6,2414.35,1,0,5,165,0,0,0,0
TXN0024355,10331,650,travel,debit_card,international,18,0,167.08,0,0,4,723,0,0,0,0
TXN0024356,10242,687,electronics,credit_card,same_state,23,5,111.64,0,1,7,1917,0,0,0,0
TXN0024357,10429,809,electronics,credit_card,same_city,19,1,312.09,0,0,4,2204,0,0,0,0
TXN0024358,11205,685,grocery,wallet,same_city,21,0,50.0,0,1,3,36,0,0,0,0
TXN0024359,12856,817,travel,net_banking,same_city,13,2,121.72,0,0,5,1041,0,1,0,0
